   1.5000000e+03   1.5000000e+03   1.5640945e+03   1.7284331e+03   1.7442441e+03   1.7602835e+03   1.7758661e+03   1.7911969e+03   1.8066535e+03   1.8222992e+03   1.8381102e+03   1.8529730e+03   1.8686078e+03   1.8835433e+03   1.8988797e+03   1.9141654e+03   1.9289764e+03   1.9437874e+03   1.9585984e+03   1.9736772e+03   1.9892205e+03   2.0034724e+03   2.0178425e+03   2.0326535e+03   2.0474646e+03   2.0622756e+03   2.0762992e+03   2.0908976e+03   2.1056299e+03   2.1195197e+03   2.1339606e+03   2.1481417e+03   2.1622913e+03   2.1764567e+03   2.6078819e+03   2.2043858e+03   2.2181969e+03   2.2321181e+03   2.2462835e+03   2.2596299e+03   2.2736142e+03   2.2872520e+03   2.3009449e+03   2.3141102e+03   2.3282756e+03   2.3414409e+03   2.3546063e+03   2.3677717e+03   2.3809370e+03   2.7002441e+03   2.4072677e+03   2.6483988e+03   2.5357057e+03   2.4467638e+03   2.4599291e+03   2.7259528e+03   2.4852598e+03   2.4984252e+03   2.5105906e+03   2.5236614e+03   2.5359213e+03   2.5483973e+03   2.5612205e+03   2.5734173e+03   2.5855827e+03   2.5977795e+03   2.6102992e+03   2.6164547e+03   2.6030754e+03   2.5676005e+03   2.5116092e+03   2.4109016e+03   2.3442657e+03   2.3736890e+03   2.3920512e+03   2.2741615e+03   2.2724961e+03   2.2840157e+03   2.2955354e+03   2.3070551e+03   2.3185748e+03   2.3290945e+03   2.3406142e+03   2.3521339e+03   2.3636535e+03   2.3742913e+03   2.3856929e+03   2.4799537e+03   2.8895512e+03   2.4185228e+03   2.4296614e+03   2.4402913e+03   2.4508110e+03   2.4613307e+03   2.4721575e+03   2.4830315e+03   2.4938898e+03   2.5037795e+03   2.5146535e+03   2.5245276e+03   2.5354016e+03   2.5452756e+03   2.5551496e+03   2.5660236e+03   2.5758976e+03   2.5857717e+03   2.9395827e+03   2.6055197e+03   2.6153937e+03   2.6252677e+03   2.6351417e+03   2.5312362e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5640945e+03   1.7284331e+03   1.7442441e+03   1.7600551e+03   1.7757402e+03   1.7911969e+03   1.8064882e+03   1.8221102e+03   1.8371102e+03   1.8529213e+03   1.8677323e+03   1.8831938e+03   1.8983543e+03   1.9131654e+03   1.9281164e+03   1.9432109e+03   1.9580220e+03   1.9728330e+03   1.9876440e+03   2.0024550e+03   2.0172660e+03   2.0317169e+03   2.0464646e+03   2.0611939e+03   2.0755101e+03   2.0898976e+03   2.1040988e+03   2.1185197e+03   2.1325975e+03   2.1465653e+03   2.1610962e+03   2.1750572e+03   2.6063327e+03   2.2030409e+03   2.2170561e+03   2.2305416e+03   2.2445102e+03   2.2579767e+03   2.2719643e+03   2.2854754e+03   2.2989949e+03   2.3125338e+03   2.3256991e+03   2.3394409e+03   2.3529031e+03   2.3661952e+03   2.3793605e+03   2.6980298e+03   2.4748099e+03   2.6580767e+03   2.4312671e+03   2.4441873e+03   2.4573527e+03   2.7233527e+03   2.4826834e+03   2.4958487e+03   2.5080141e+03   2.5210849e+03   2.5333448e+03   2.5455101e+03   2.5586440e+03   2.5708409e+03   2.5828201e+03   2.5951849e+03   2.6068513e+03   2.6078517e+03   2.5884873e+03   2.5462879e+03   2.4837127e+03   2.3783816e+03   2.3257352e+03   2.4552049e+03   2.3504781e+03   2.2644531e+03   2.2689196e+03   2.2804393e+03   2.2919590e+03   2.3034786e+03   2.3149983e+03   2.3263455e+03   2.3374612e+03   2.3485574e+03   2.3600771e+03   2.3710884e+03   2.3821164e+03   2.8718094e+03   2.4910849e+03   2.4149023e+03   2.4255720e+03   2.4367149e+03   2.4474880e+03   2.4581578e+03   2.4685810e+03   2.4790737e+03   2.4897459e+03   2.4999897e+03   2.5105006e+03   2.5209057e+03   2.5310652e+03   2.5412452e+03   2.5515731e+03   2.5616606e+03   2.5717447e+03   2.5816187e+03   2.9349888e+03   2.6013667e+03   2.6112408e+03   2.6211148e+03   2.6407653e+03   2.6667341e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5640499e+03   1.7284234e+03   1.7441803e+03   1.7599371e+03   1.7748661e+03   1.7906772e+03   1.8063605e+03   1.8212992e+03   1.8370271e+03   1.8519213e+03   1.8673659e+03   1.8825433e+03   1.8973543e+03   1.9121654e+03   1.9278234e+03   1.9426345e+03   1.9574455e+03   1.9722565e+03   1.9870675e+03   2.0018786e+03   2.0158425e+03   2.0306535e+03   2.0453887e+03   2.0600026e+03   2.0740866e+03   2.0887447e+03   2.1026966e+03   2.1173667e+03   2.1312741e+03   2.1451393e+03   2.1592396e+03   2.1733507e+03   2.6047362e+03   2.2012943e+03   2.2151595e+03   2.2289652e+03   2.2427370e+03   2.2563236e+03   2.2703145e+03   2.2836266e+03   2.2969449e+03   2.3107572e+03   2.3241226e+03   2.3372880e+03   2.3504534e+03   2.3636187e+03   2.3767841e+03   2.6954534e+03   2.4985981e+03   2.6213302e+03   2.4294455e+03   2.4417301e+03   2.4547762e+03   2.7207762e+03   2.4801069e+03   2.4932723e+03   2.5054376e+03   2.5185085e+03   2.5307683e+03   2.5429337e+03   2.5550990e+03   2.5675872e+03   2.5801069e+03   2.5925951e+03   2.6024194e+03   2.5971661e+03   2.5709418e+03   2.5226242e+03   2.4481350e+03   2.3490400e+03   2.3095579e+03   2.6806645e+03   2.2668415e+03   2.2566298e+03   2.2653431e+03   2.2768628e+03   2.2883825e+03   2.2999022e+03   2.3114219e+03   2.3229415e+03   2.3343167e+03   2.3451564e+03   2.3564645e+03   2.3678673e+03   2.4169463e+03   2.8067910e+03   2.4872655e+03   2.4113285e+03   2.4223724e+03   2.4330228e+03   2.4435967e+03   2.4541705e+03   2.4649576e+03   2.4751654e+03   2.4857502e+03   2.4961602e+03   2.5065006e+03   2.5171550e+03   2.5271824e+03   2.5371226e+03   2.5477237e+03   2.5577177e+03   2.5675918e+03   2.5774658e+03   2.9299540e+03   2.5972138e+03   2.6070878e+03   2.6169618e+03   2.6392610e+03   2.7024421e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7283701e+03   1.7438268e+03   1.7592835e+03   1.7748661e+03   1.7903268e+03   1.8055329e+03   1.8211614e+03   1.8362338e+03   1.8519213e+03   1.8667323e+03   1.8816498e+03   1.8966536e+03   1.9121654e+03   1.9269764e+03   1.9417874e+03   1.9565984e+03   1.9714094e+03   1.9862205e+03   2.0006237e+03   2.0151131e+03   2.0296940e+03   2.0444646e+03   2.0585078e+03   2.0730866e+03   2.0871682e+03   2.1016512e+03   2.1157903e+03   2.1300608e+03   2.1441302e+03   2.1580444e+03   2.2877157e+03   2.2593573e+03   2.1999493e+03   2.2134014e+03   2.2273589e+03   2.2409446e+03   2.2547194e+03   2.2684878e+03   2.2819074e+03   2.2952155e+03   2.3083808e+03   2.3222756e+03   2.3354559e+03   2.3488769e+03   2.3620422e+03   2.3752076e+03   2.5966236e+03   2.6422995e+03   2.4305815e+03   2.4268690e+03   2.4399747e+03   2.4522974e+03   2.7181997e+03   2.4781450e+03   2.4906958e+03   2.5028611e+03   2.5159320e+03   2.5281918e+03   2.5403572e+03   2.5525226e+03   2.5650107e+03   2.5775304e+03   2.5900186e+03   2.5954500e+03   2.5818409e+03   2.5471769e+03   2.4899352e+03   2.4040954e+03   2.3223870e+03   2.2911355e+03   2.6631079e+03   2.2528910e+03   2.2512470e+03   2.2627667e+03   2.2742863e+03   2.2858060e+03   2.2973200e+03   2.3081160e+03   2.3193651e+03   2.3308848e+03   2.3419737e+03   2.3529241e+03   2.3644438e+03   2.6262094e+03   2.7807269e+03   2.3970519e+03   2.4076674e+03   2.4182830e+03   2.4290106e+03   2.4397887e+03   2.4505668e+03   2.4612041e+03   2.4713937e+03   2.4821646e+03   2.4922712e+03   2.5029241e+03   2.5130474e+03   2.5229428e+03   2.5335462e+03   2.5434202e+03   2.5535648e+03   2.5634388e+03   2.5733128e+03   2.9253601e+03   2.5930609e+03   2.6029349e+03   2.6127066e+03   2.8147469e+03   3.0956502e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7283701e+03   1.7438268e+03   1.7590551e+03   1.7747402e+03   1.7900379e+03   1.8054882e+03   1.8202992e+03   1.8361102e+03   1.8509213e+03   1.8662515e+03   1.8813579e+03   1.8963543e+03   1.9111654e+03   1.9259764e+03   1.9407874e+03   1.9555984e+03   1.9704094e+03   1.9852205e+03   1.9997256e+03   2.0138425e+03   2.0286535e+03   2.0431587e+03   2.0572756e+03   2.0718458e+03   2.0858976e+03   2.1003481e+03   2.1142981e+03   2.1287679e+03   2.1428249e+03   2.1567504e+03   2.3042525e+03   2.2048673e+03   2.1982028e+03   2.2119528e+03   2.2257357e+03   2.2391414e+03   2.2531429e+03   2.2663083e+03   2.2801075e+03   2.2936390e+03   2.3068044e+03   2.3199697e+03   2.3331351e+03   2.3463004e+03   2.3594658e+03   2.3726311e+03   2.7124323e+03   2.5685531e+03   2.4121272e+03   2.4244226e+03   2.4374579e+03   2.4506233e+03   2.7132775e+03   2.4757965e+03   2.4881193e+03   2.5008358e+03   2.5133555e+03   2.5256154e+03   2.5377807e+03   2.5499461e+03   2.5624343e+03   2.5749540e+03   2.5864736e+03   2.5881340e+03   2.5693150e+03   2.5292243e+03   2.4667553e+03   2.3587930e+03   2.3069349e+03   2.5010479e+03   2.2590614e+03   2.2433843e+03   2.2476705e+03   2.2591902e+03   2.2707099e+03   2.2822296e+03   2.2937492e+03   2.3050690e+03   2.3162750e+03   2.3273083e+03   2.3386473e+03   2.3493477e+03   2.3608673e+03   2.6048491e+03   2.7762768e+03   2.3934264e+03   2.4043177e+03   2.4150834e+03   2.4257542e+03   2.4363823e+03   2.4469776e+03   2.4573326e+03   2.4677256e+03   2.4782828e+03   2.4884736e+03   2.4990418e+03   2.5091976e+03   2.5190957e+03   2.5296638e+03   2.5395378e+03   2.5494119e+03   2.5592859e+03   2.5691599e+03   2.9207662e+03   2.5889079e+03   2.5987819e+03   2.6086560e+03   3.1291592e+03   2.9795524e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7283701e+03   1.7432441e+03   1.7590551e+03   1.7747402e+03   1.7896772e+03   1.8047517e+03   1.8202992e+03   1.8351640e+03   1.8509213e+03   1.8657323e+03   1.8805433e+03   1.8953543e+03   1.9102459e+03   1.9250940e+03   1.9399050e+03   1.9546429e+03   1.9694094e+03   1.9842205e+03   1.9985382e+03   2.0129361e+03   2.0276535e+03   2.0420269e+03   2.0562756e+03   2.0703918e+03   2.0849643e+03   2.0988170e+03   2.1128805e+03   2.1270042e+03   2.1412436e+03   2.1550704e+03   2.3024641e+03   2.2032909e+03   2.1968578e+03   2.2102858e+03   2.2242228e+03   2.2374011e+03   2.2514701e+03   2.2647318e+03   2.2778972e+03   2.2919449e+03   2.3051102e+03   2.3183932e+03   2.3315586e+03   2.3447239e+03   2.3578893e+03   2.3710547e+03   2.7098559e+03   2.5659767e+03   2.4095507e+03   2.4226484e+03   2.4348814e+03   2.4480468e+03   2.7004011e+03   2.4732200e+03   2.4855428e+03   2.4982594e+03   2.5107791e+03   2.5230389e+03   2.5352043e+03   2.5473696e+03   2.5598578e+03   2.5723775e+03   2.5838972e+03   2.5833668e+03   2.5628606e+03   2.5207176e+03   2.4564874e+03   2.3475506e+03   2.3002880e+03   2.4945851e+03   2.2534221e+03   2.2381352e+03   2.2450940e+03   2.2566137e+03   2.2681334e+03   2.2787707e+03   2.2901728e+03   2.3016925e+03   2.3132121e+03   2.3238981e+03   2.3352515e+03   2.3458888e+03   2.3573048e+03   2.8265417e+03   2.4025994e+03   2.3898712e+03   2.4004326e+03   2.4109940e+03   2.4217420e+03   2.4325743e+03   2.4434011e+03   2.4533566e+03   2.4641890e+03   2.4741408e+03   2.4848972e+03   2.4948888e+03   2.5055757e+03   2.5155192e+03   2.5255109e+03   2.5353849e+03   2.5452589e+03   2.5551329e+03   2.5650069e+03   2.9161723e+03   2.5847550e+03   2.5946290e+03   2.7781325e+03   2.6850943e+03   2.7139037e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7274331e+03   1.7432441e+03   1.7587011e+03   1.7738661e+03   1.7894568e+03   1.8044882e+03   1.8197381e+03   1.8351102e+03   1.8499213e+03   1.8647323e+03   1.8797564e+03   1.8948955e+03   1.9097065e+03   1.9245176e+03   1.9393286e+03   1.9536995e+03   1.9684094e+03   1.9832205e+03   1.9975727e+03   2.0118425e+03   2.0262634e+03   2.0407373e+03   2.0552106e+03   2.0692017e+03   2.0834388e+03   2.0976725e+03   2.1116688e+03   2.1256716e+03   2.1396744e+03   2.1536493e+03   2.3006502e+03   2.2016779e+03   2.1951113e+03   2.2084939e+03   2.2223055e+03   2.2358246e+03   2.2490731e+03   2.2630616e+03   2.2763207e+03   2.2894861e+03   2.3026514e+03   2.3158168e+03   2.3289821e+03   2.3421475e+03   2.3553128e+03   2.3684782e+03   2.7040154e+03   2.3943591e+03   2.4069742e+03   2.4201396e+03   2.4325134e+03   2.4454703e+03   2.6976006e+03   2.4706856e+03   2.4830190e+03   2.4954300e+03   2.5079924e+03   2.5202906e+03   2.5324508e+03   2.5447701e+03   2.5570448e+03   2.5689757e+03   2.5813063e+03   2.5808153e+03   2.5603361e+03   2.5187529e+03   2.4548695e+03   2.3460976e+03   2.2978352e+03   2.5034678e+03   2.2507202e+03   2.2354283e+03   2.2415176e+03   2.2528051e+03   2.2641624e+03   2.2756178e+03   2.2871332e+03   2.2981160e+03   2.3091768e+03   2.3204378e+03   2.3314041e+03   2.3426081e+03   2.7686799e+03   2.6143107e+03   2.3752012e+03   2.3858977e+03   2.3967232e+03   2.4075002e+03   2.4179646e+03   2.4284918e+03   2.4393658e+03   2.4493969e+03   2.4601138e+03   2.4699879e+03   2.4807606e+03   2.4907359e+03   2.5006099e+03   2.5112648e+03   2.5213579e+03   2.5312320e+03   2.5411060e+03   2.5509800e+03   2.5608540e+03   2.9112554e+03   2.5806020e+03   2.5901056e+03   2.7962635e+03   2.6215729e+03   2.6955489e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7274331e+03   1.7432294e+03   1.7582754e+03   1.7738617e+03   1.7886772e+03   1.8044587e+03   1.8192992e+03   1.8341102e+03   1.8489213e+03   1.8644539e+03   1.8795080e+03   1.8943190e+03   1.9091301e+03   1.9236220e+03   1.9377874e+03   1.9525984e+03   1.9674000e+03   1.9821852e+03   1.9960315e+03   2.0108072e+03   2.0247979e+03   2.0394471e+03   2.0532706e+03   2.0680513e+03   2.0818824e+03   2.0957059e+03   2.1097855e+03   2.1239384e+03   2.1380910e+03   2.1519234e+03   2.4654637e+03   2.1795412e+03   2.1927732e+03   2.2069175e+03   2.2200828e+03   2.2335304e+03   2.2474135e+03   2.2605789e+03   2.2737442e+03   2.2869096e+03   2.3000749e+03   2.3132403e+03   2.3264057e+03   2.3395710e+03   2.3527364e+03   2.6033000e+03   2.6087759e+03   2.3912324e+03   2.4043978e+03   2.4169883e+03   2.4297285e+03   2.4420277e+03   2.6942718e+03   2.4672245e+03   2.4799696e+03   2.4923204e+03   2.5046712e+03   2.5170098e+03   2.5290513e+03   2.5412156e+03   2.5536935e+03   2.5655360e+03   2.5777431e+03   2.5787104e+03   2.5591663e+03   2.5186799e+03   2.4557994e+03   2.3474957e+03   2.2966899e+03   2.5017806e+03   2.2481612e+03   2.2328556e+03   2.2376983e+03   2.2489037e+03   2.2599805e+03   2.2714874e+03   2.2829845e+03   2.2938737e+03   2.3050361e+03   2.3165436e+03   2.3270777e+03   2.3422569e+03   2.7509169e+03   2.5826145e+03   2.3709718e+03   2.3816649e+03   2.3921907e+03   2.4027011e+03   2.4134648e+03   2.4237616e+03   2.4342371e+03   2.4449370e+03   2.4549668e+03   2.4658195e+03   2.4757089e+03   2.4857191e+03   2.4964171e+03   2.5063310e+03   2.5162050e+03   2.5260790e+03   2.5359530e+03   2.5458270e+03   2.5557011e+03   2.9055280e+03   2.5754053e+03   2.5844554e+03   2.9170177e+03   3.1127292e+03   2.5209550e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5638031e+03   1.7274331e+03   1.7428268e+03   1.7580551e+03   1.7732055e+03   1.7886772e+03   1.8034882e+03   1.8182992e+03   1.8334985e+03   1.8489213e+03   1.8637323e+03   1.8785433e+03   1.8933543e+03   1.9081654e+03   1.9223646e+03   1.9371756e+03   1.9516709e+03   1.9664094e+03   1.9806617e+03   1.9951161e+03   2.0094712e+03   2.0237116e+03   2.0380051e+03   2.0521889e+03   2.0663202e+03   2.0802859e+03   2.0943754e+03   2.1081835e+03   2.1223489e+03   2.1361321e+03   2.1496796e+03   2.4631835e+03   2.1770103e+03   2.1910968e+03   2.2043410e+03   2.2180507e+03   2.2316717e+03   2.2448371e+03   2.2580024e+03   2.2713106e+03   2.2846946e+03   2.2983021e+03   2.3110794e+03   2.3238292e+03   2.3369945e+03   2.3501599e+03   2.6004164e+03   2.4606854e+03   2.3886560e+03   2.4018213e+03   2.4140682e+03   2.4269738e+03   2.8621864e+03   2.4519709e+03   2.4645208e+03   2.4768512e+03   2.4891928e+03   2.5014957e+03   2.5137113e+03   2.5260890e+03   2.5380162e+03   2.5501284e+03   2.5622338e+03   2.5741678e+03   2.5750163e+03   2.5554324e+03   2.5148221e+03   2.4517129e+03   2.3431752e+03   2.6784179e+03   2.2646441e+03   2.2442800e+03   2.2285692e+03   2.2336693e+03   2.2448843e+03   2.2564040e+03   2.2673119e+03   2.2788285e+03   2.2899630e+03   2.3008710e+03   2.3120238e+03   2.3229103e+03   2.4444484e+03   2.5252517e+03   2.5108678e+03   2.3662390e+03   2.3769374e+03   2.3877043e+03   2.3984379e+03   2.4089193e+03   2.4191859e+03   2.4298728e+03   2.4399340e+03   2.4506781e+03   2.4606820e+03   2.4707464e+03   2.4812877e+03   2.4913040e+03   2.5011780e+03   2.5110521e+03   2.5209261e+03   2.5308001e+03   2.5406741e+03   2.5505481e+03   2.8995088e+03   2.5702523e+03   2.5793025e+03   2.9110721e+03   3.1060183e+03   2.5189895e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
   1.5000000e+03   1.5000000e+03   1.5635118e+03   1.7273701e+03   1.7422441e+03   1.7580551e+03   1.7728661e+03   1.7876772e+03   1.8033311e+03   1.8182992e+03   1.8331102e+03   1.8479213e+03   1.8627323e+03   1.8775433e+03   1.8923543e+03   1.9071001e+03   1.9217881e+03   1.9358066e+03   1.9505984e+03   1.9652212e+03   1.9792908e+03   1.9939263e+03   2.0081615e+03   2.0224935e+03   2.0364173e+03   2.0509723e+03   2.0649384e+03   2.0788161e+03   2.0926938e+03   2.1066744e+03   2.1207724e+03   2.1341388e+03   2.1481031e+03   2.4609141e+03   2.1754338e+03   2.1887118e+03   2.2027645e+03   2.2159299e+03   2.2291450e+03   2.2425958e+03   2.2564259e+03   2.2695913e+03   2.2827566e+03   2.2959220e+03   2.3090874e+03   2.3217196e+03   2.3344181e+03   2.4301009e+03   2.5940113e+03   2.4418119e+03   2.3860795e+03   2.3986884e+03   2.4114102e+03   2.4238882e+03   2.8585519e+03   2.4489063e+03   2.4610716e+03   2.4737560e+03   2.4859535e+03   2.4984732e+03   2.5106625e+03   2.5226673e+03   2.5349400e+03   2.5465519e+03   2.5589441e+03   2.5705913e+03   2.5700373e+03   2.5488861e+03   2.5067019e+03   2.4419616e+03   2.3332187e+03   2.6701006e+03   2.2582472e+03   2.2386153e+03   2.2230932e+03   2.2296534e+03   2.2411196e+03   2.2523450e+03   2.2633127e+03   2.2746786e+03   2.2856678e+03   2.2967832e+03   2.3078497e+03   2.3187955e+03   2.5843383e+03   2.7761720e+03   2.3513164e+03   2.3618361e+03   2.3725369e+03   2.3831911e+03   2.3935627e+03   2.4041590e+03   2.4147872e+03   2.4249159e+03   2.4355317e+03   2.4456550e+03   2.4556206e+03   2.4662511e+03   2.4762771e+03   2.4861511e+03   2.4960251e+03   2.5058991e+03   2.5157731e+03   2.5256472e+03   2.5355212e+03   2.5453952e+03   2.8936508e+03   2.5650566e+03   2.9514369e+03   2.7794444e+03   2.5932477e+03   2.5172220e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03   2.4770000e+03
